season,player_id,player_name,dropbacks,total_pass_epa,epa_per_dropback,epa_per_sack,sack_epa_total,sacks_taken,epa_per_turnover,total_turnover_epa,total_turnovers,total_plays_deep,total_plays_medium,total_plays_short,total_epa_deep,total_epa_medium,total_epa_short,epa_per_play_deep,epa_per_play_medium,epa_per_play_short,total_plays_left,total_plays_middle,total_plays_right,total_epa_left,total_epa_middle,total_epa_right,epa_per_play_left,epa_per_play_middle,epa_per_play_right,total_plays_short_right,total_plays_deep_right,total_plays_deep_left,total_plays_deep_middle,total_plays_medium_left,total_plays_medium_middle,total_plays_medium_right,total_plays_short_left,total_plays_short_middle,total_epa_short_right,total_epa_deep_right,total_epa_deep_left,total_epa_deep_middle,total_epa_medium_left,total_epa_medium_middle,total_epa_medium_right,total_epa_short_left,total_epa_short_middle,epa_per_play_short_right,epa_per_play_deep_right,epa_per_play_deep_left,epa_per_play_deep_middle,epa_per_play_medium_left,epa_per_play_medium_middle,epa_per_play_medium_right,epa_per_play_short_left,epa_per_play_short_middle,dropbacks_cpoe,total_cpoe,cpoe,cpoe_attempts_deep,cpoe_attempts_medium,cpoe_attempts_short,cpoe_deep,cpoe_medium,cpoe_short,cpoe_attempts_left,cpoe_attempts_middle,cpoe_attempts_right,cpoe_left,cpoe_middle,cpoe_right,total_plays_cpoe_short_right,total_plays_cpoe_deep_right,total_plays_cpoe_deep_left,total_plays_cpoe_deep_middle,total_plays_cpoe_medium_left,total_plays_cpoe_medium_middle,total_plays_cpoe_medium_right,total_plays_cpoe_short_left,total_plays_cpoe_short_middle,cpoe_short_right,cpoe_deep_right,cpoe_deep_left,cpoe_deep_middle,cpoe_medium_left,cpoe_medium_middle,cpoe_medium_right,cpoe_short_left,cpoe_short_middle,air_yards_total,air_yards_targets,adot,air_yards_total_deep,air_yards_total_medium,air_yards_total_short,air_yards_targets_deep,air_yards_targets_medium,air_yards_targets_short,adot_deep,adot_medium,adot_short,air_yards_targets_left,air_yards_targets_middle,air_yards_targets_right,adot_left,adot_middle,adot_right,air_yards_total_left,air_yards_total_middle,air_yards_total_right,air_yards_targets_short_right,air_yards_targets_deep_right,air_yards_targets_deep_left,air_yards_targets_deep_middle,air_yards_targets_medium_left,air_yards_targets_medium_middle,air_yards_targets_medium_right,air_yards_targets_short_left,air_yards_targets_short_middle,adot_short_right,adot_deep_right,adot_deep_left,adot_deep_middle,adot_medium_left,adot_medium_middle,adot_medium_right,adot_short_left,adot_short_middle,air_yards_total_short_right,air_yards_total_deep_right,air_yards_total_deep_left,air_yards_total_deep_middle,air_yards_total_medium_left,air_yards_total_medium_middle,air_yards_total_medium_right,air_yards_total_short_left,air_yards_total_short_middle
2010,00-0021190,A.Randle El,3,7.291,2.43,0,0,0,0,0,0,1,0,1,4.212948,0,2.5239027,4.212948,0,2.5239027,0,0,2,0,0,6.7368507,0,0,3.3684254,1,1,0,0,0,0,0,0,0,2.5239027,4.212948,0,0,0,0,0,0,0,2.5239027,4.212948,0,0,0,0,0,0,0,2,134.2761,67.13805,1,0,1,75.74952,0,58.52658,0,0,2,0,0,67.13805,1,1,0,0,0,0,0,0,0,58.52658,75.74952,0,0,0,0,0,0,0,42,2,21,39,0,3,1,0,1,39,0,3,0,0,2,0,0,21,0,0,42,1,1,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0
2010,00-0021231,D.Garrard,441,26.869,0.061,-1.707,-54.611,32,-4.060845,-73.09521,18,116,97,152,22.69641,40.224045,10.50322,0.1956587,0.41468087,0.06910013,126,84,155,11.77514,36.16248,25.486053,0.09345349,0.4305057,0.16442615,78,38,31,47,35,23,39,60,14,4.95408,15.517426,-16.54409,23.723074,21.793379,13.416117,5.014547,6.525851,-0.976712,0.063513845,0.4083533,-0.5336803,0.50474626,0.62266797,0.5833094,0.12857813,0.10876418,-0.06976514,362,1598.954,4.417,116,96,150,1.552218,8.388703,4.0905414,126,84,152,5.6660833,0.13050374,5.750429,76,38,31,47,35,23,38,60,14,6.0667396,5.5080767,-3.9925504,2.0110512,14.706956,3.7776499,5.3601604,5.3825355,-12.174504,3142,365,8.608219178,2415,681,46,116,97,152,20.818966,7.0206184,0.3026316,126,84,152,7.269841,14.083333,6.8289475,916,1183,1038,78,38,31,47,35,23,39,60,14,-0.24358974,20.868422,20.806452,20.787233,7.2,6.9565215,6.8974357,0.31666666,3.2857144,-19,793,645,977,252,160,269,19,46
2010,00-0021429,C.Palmer,649,35.979,0.055,-1.309,-34.023,26,-4.2613997,-106.534996,25,177,179,224,27.005894,28.693651,1.4092288,0.15257567,0.16029973,0.0062912,208,179,193,47.598747,6.4957476,3.0142746,0.22884013,0.036289092,0.015618003,79,58,58,61,63,60,56,87,58,-8.299565,15.356367,15.780325,-4.1307993,24.240921,8.495256,-4.042527,7.577505,2.1312892,-0.10505779,0.26476496,0.27207458,-0.06771802,0.38477653,0.1415876,-0.07218798,0.08709776,0.036746368,578,448.05722,0.7751855,177,179,222,-3.827183,2.577029,2.991804,208,177,193,2.2235637,-0.21609798,0.12334363,79,58,58,61,63,60,56,87,56,-1.5067276,2.3031538,-7.361035,-6.2959714,10.679092,-3.679143,0.1652486,2.4903271,10.117026,4891,580,8.432758621,3455,1265,171,177,179,224,19.519773,7.067039,0.76339287,208,177,193,7.8990383,9.265536,8.331606,1643,1640,1608,79,58,58,61,63,60,56,87,58,0.9113924,19.155172,20.87931,18.57377,6.873016,6.7833333,7.589286,-0.011494253,1.7241379,72,1111,1211,1133,433,407,425,-1,100
2010,00-0021678,T.Romo,235,9.378,0.04,-1.681,-11.766,7,-4.9234266,-44.31084,9,56,68,89,41.387505,1.6547365,-17.0445,0.7390626,0.02433436,-0.19151124,60,70,83,-5.993953,10.324897,21.666794,-0.09989922,0.14749853,0.2610457,39,20,17,19,15,29,24,28,22,-4.969829,20.562439,5.0927463,15.732318,-8.140893,3.721445,6.0741844,-2.9458065,-9.128865,-0.12743151,1.028122,0.2995733,0.82801676,-0.5427262,0.12832569,0.253091,-0.105207376,-0.41494843,212,1293.6895,6.1023088,56,68,88,5.166667,3.3985386,8.786994,60,69,83,4.6999297,-1.1679077,13.159991,39,20,17,19,15,29,24,28,21,15.390439,16.71951,-4.8821263,1.9968045,9.459254,-2.3603513,6.5692506,7.9679685,-2.384511,1522,213,7.145539906,1085,470,-33,56,68,89,19.375,6.9117646,-0.37078652,60,69,83,7.5333333,8.318841,5.9759035,452,574,496,39,20,17,19,15,29,24,28,22,-1.1025641,18.55,21.705883,18.157894,7.266667,6.6551723,7,-0.9285714,1.6363636,-43,371,369,345,109,193,168,-26,36
2010,00-0021755,E.Graham,1,1.316,1.316,0,0,0,0,0,0,0,0,1,0,0,1.3158027,0,0,1.3158027,0,0,1,0,0,1.3158027,0,0,1.3158027,1,0,0,0,0,0,0,0,0,1.3158027,0,0,0,0,0,0,0,0,1.3158027,0,0,0,0,0,0,0,0,1,50.685303,50.685303,0,0,1,0,0,50.685303,0,0,1,0,0,50.685303,1,0,0,0,0,0,0,0,0,50.685303,0,0,0,0,0,0,0,0,2,1,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2010,00-0022017,M.Scifres,1,4.482,4.482,0,0,0,0,0,0,1,0,0,4.481698,0,0,4.481698,0,0,0,1,0,0,4.481698,0,0,4.481698,0,0,0,0,1,0,0,0,0,0,0,0,0,4.481698,0,0,0,0,0,0,0,0,4.481698,0,0,0,0,0,1,50.95338,50.95338,1,0,0,50.95338,0,0,0,1,0,0,50.95338,0,0,0,0,1,0,0,0,0,0,0,0,0,50.95338,0,0,0,0,0,19,1,19,19,0,0,1,0,0,19,0,0,0,1,0,0,19,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0
2010,00-0022055,S.Wallace,116,9.212,0.079,-1.166,-6.997,6,-4.9619875,-9.923975,2,31,26,44,8.646306,4.6502066,-1.1245427,0.2789131,0.1788541,-0.025557788,25,17,59,0.3667221,11.825898,-0.020650327,0.014668885,0.69564104,-0.000350006,25,17,8,6,5,4,17,12,7,-5.527933,-2.0956798,-0.18347383,10.925459,-1.0982289,-1.854526,7.6029615,1.6484251,2.7549648,-0.22111732,-0.12327528,-0.022934228,1.8209099,-0.21964578,-0.4636315,0.44723302,0.13736875,0.3935664,101,160.61214,1.5902191,31,26,44,-7.1068273,7.082448,4.4722767,25,17,59,-4.7991023,11.648987,1.3992703,25,17,8,6,5,4,17,12,7,-0.07810211,-13.9223995,-19.910652,29.275726,-8.2153015,-23.992537,18.893547,6.6986804,16.906939,771,101,7.633663366,613,179,-21,31,26,44,19.774193,6.8846154,-0.47727272,25,17,59,6.84,9.941176,7.3050847,171,169,431,25,17,8,6,5,4,17,12,7,-1.04,19.647058,18.75,21.5,6.6,5.75,7.2352943,-1,2.4285715,-26,334,150,129,33,23,123,-12,17
2010,00-0022084,A.Boldin,1,-1.046,-1.046,0,0,0,0,0,0,0,0,1,0,0,-1.0459226,0,0,-1.0459226,0,0,1,0,0,-1.0459226,0,0,-1.0459226,1,0,0,0,0,0,0,0,0,-1.0459226,0,0,0,0,0,0,0,0,-1.0459226,0,0,0,0,0,0,0,0,1,56.39567,56.39567,0,0,1,0,0,56.39567,0,0,1,0,0,56.39567,1,0,0,0,0,0,0,0,0,56.39567,0,0,0,0,0,0,0,0,-11,1,-11,0,0,-11,0,0,1,0,0,-11,0,0,1,0,0,-11,0,0,-11,1,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0
2010,00-0022101,St. Pierre,32,-17.749,-0.555,-1.121,-3.362,3,-6.911433,-13.822866,2,8,5,15,1.8519577,-4.279268,-12.763218,0.23149471,-0.85585356,-0.8508812,10,7,11,2.2249272,-1.2198013,-16.195654,0.22249272,-0.17425732,-1.4723321,7,2,4,2,2,1,2,4,4,-8.395709,-6.839731,7.048236,1.6434534,-1.6976554,-1.621399,-0.9602133,-3.1256533,-1.2418556,-1.199387,-3.4198656,1.762059,0.8217267,-0.8488277,-1.621399,-0.48010665,-0.7814133,-0.3104639,28,-530.3038,-18.93942,8,5,15,-12.614838,-46.452545,-13.141491,10,7,11,-30.121105,2.4788933,-22.40409,7,2,4,2,2,1,2,4,4,-2.5387166,-49.508015,-17.451996,33.95266,-17.791203,-67.02238,-64.82897,-48.955166,4.1173286,193,28,6.892857143,157,36,0,8,5,15,19.625,7.2,0,10,7,11,10.3,6,4.3636365,103,42,48,7,2,4,2,2,1,2,4,4,-0.2857143,17.5,23,15,6.5,8,7.5,-0.5,1,-2,35,92,30,13,8,15,-2,4
2010,00-0022121,R.Grossman,151,-15.426,-0.102,-3.02,-27.18,9,-4.618094,-41.562847,9,37,35,60,12.450924,2.12377,-7.054352,0.33651146,0.06067914,-0.11757253,44,43,45,-12.04661,15.681522,3.8854303,-0.27378657,0.36468658,0.08634289,27,8,13,16,13,12,10,18,15,-2.914165,6.344704,-10.936186,17.042406,-2.046815,3.7156942,0.4548912,0.9363904,-5.0765777,-0.10793204,0.793088,-0.84124506,1.0651504,-0.15744731,0.30964118,0.04548912,0.05202169,-0.3384385,130,-850.7533,-6.544256,37,34,59,-5.984102,-5.7536306,-7.351153,44,42,44,-11.872216,3.4944153,-10.798664,27,8,13,16,13,12,9,18,14,-14.968257,0.97086096,-29.06003,9.287609,-13.877494,5.2957635,-8.751687,1.9894643,-4.6703906,938,132,7.106060606,663,249,26,37,35,60,17.918919,7.114286,0.43333334,44,42,44,7.3636365,9.285714,4.9772725,324,390,219,27,8,13,16,13,12,10,18,15,0.074074075,17.75,17.923077,18,7.3846154,6.0833335,8,-0.2777778,1.9333333,2,142,233,288,96,73,80,-5,29
2010,00-0022164,K.Boller,7,-5.968,-0.853,-0.934,-0.934,1,-3.3066368,-3.3066368,1,1,2,1,1.5102869,-1.8358288,-3.3066368,1.5102869,-0.9179144,-3.3066368,3,0,1,-5.1424656,0,1.5102869,-1.7141552,0,1.5102869,0,1,0,0,2,0,0,1,0,0,1.5102869,0,0,-1.8358288,0,0,-3.3066368,0,0,1.5102869,0,0,-0.9179144,0,0,-3.3066368,0,4,-29.161873,-7.290468,1,2,1,64.40413,-15.341488,-62.883026,3,0,1,-31.188667,0,64.40413,0,1,0,0,2,0,0,1,0,0,64.40413,0,0,-15.341488,0,0,-62.883026,0,35,4,8.75,18,14,3,1,2,1,18,7,3,3,0,1,5.6666665,0,18,17,0,18,0,1,0,0,2,0,0,1,0,0,18,0,0,7,0,0,3,0,0,18,0,0,14,0,0,3,0
2010,00-0022177,B.Leftwich,9,1.375,0.153,-1.402,-2.804,2,0,0,0,2,2,3,1.063367,2.522308,0.5934758,0.5316835,1.261154,0.19782527,3,3,1,2.2058585,2.424532,-0.45123953,0.7352862,0.8081773,-0.45123953,1,0,0,2,1,1,0,2,0,-0.45123953,0,0,1.063367,1.1611431,1.361165,0,1.0447154,0,-0.45123953,0,0,0.5316835,1.1611431,1.361165,0,0.5223577,0,7,-2.5226994,-0.36038563,2,2,3,-11.624905,29.57159,-12.805356,3,3,1,23.927376,2.5097592,-81.83411,1,0,0,2,1,1,0,2,0,-81.83411,0,0,-11.624905,28.364092,30.779087,0,21.709019,0,33,7,4.714285714,28,11,-6,2,2,3,14,5.5,-2,3,3,1,1.3333334,11.333333,-5,4,34,-5,1,0,0,2,1,1,0,2,0,-5,0,0,14,5,6,0,-0.5,0,-5,0,0,28,5,6,0,-1,0
2010,00-0022766,P.Crayton,1,-0.685,-0.685,0,0,0,0,0,0,1,0,0,-0.6851647,0,0,-0.6851647,0,0,0,0,1,0,0,-0.6851647,0,0,-0.6851647,0,1,0,0,0,0,0,0,0,0,-0.6851647,0,0,0,0,0,0,0,0,-0.6851647,0,0,0,0,0,0,0,1,-30.07898,-30.07898,1,0,0,-30.07898,0,0,0,0,1,0,0,-30.07898,0,1,0,0,0,0,0,0,0,0,-30.07898,0,0,0,0,0,0,0,29,1,29,29,0,0,1,0,0,29,0,0,0,0,1,0,0,29,0,0,29,0,1,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0
2010,00-0022787,M.Schaub,641,97.42,0.152,-1.837,-58.788,32,-3.8866396,-62.186234,16,156,186,226,90.21879,36.281406,10.703101,0.57832557,0.19506133,0.047358856,206,196,165,39.01757,67.07154,31.647177,0.18940568,0.34220174,0.19180107,75,40,42,74,77,59,50,87,63,8.961374,12.56838,33.964397,43.686012,5.993646,20.170338,10.117423,-0.94047666,3.215189,0.11948499,0.31420952,0.8086761,0.5903515,0.07783956,0.34187013,0.20234846,-0.010810076,0.051034745,563,323.55148,0.5746918,154,186,223,2.1329556,-1.9851145,1.6336663,205,196,162,1.0013982,1.9944738,-1.683037,74,38,42,74,77,59,50,86,63,-2.089855,-1.6660318,9.835754,-0.28807187,-2.9222116,-1.5174147,-1.0938711,0.19994426,7.964471,4412,568,7.767605634,2996,1247,169,156,186,226,19.205128,6.704301,0.7477876,205,196,162,6.8487806,9.52551,6.932099,1404,1867,1123,75,40,42,74,77,59,50,87,63,0.85333335,18.475,21.309525,18.405405,6.7272725,6.661017,6.72,-0.08045977,1.7777778,64,739,895,1362,518,393,336,-7,112
2010,00-0022803,E.Manning,596,47.96,0.08,-2.189,-35.024,16,-3.8869321,-120.494896,31,185,150,203,84.60858,30.300766,-45.91863,0.4573437,0.2020051,-0.22620015,218,128,191,49.317635,-15.534112,36.611217,0.22622769,-0.12136025,0.19168177,71,69,70,46,64,34,51,84,48,-8.852441,35.88978,32.07005,16.648752,28.839487,-6.7085757,9.57388,-11.591898,-25.474289,-0.12468226,0.5201417,0.45814356,0.3619294,0.450617,-0.19731104,0.18772314,-0.13799879,-0.53071433,533,1357.4943,2.5468936,183,149,201,2.3205237,3.6877356,1.9072925,217,126,190,5.3330493,-5.6866775,4.824968,71,68,69,46,64,34,51,84,46,1.7113608,4.3017044,2.656625,-1.1123301,7.9725113,-13.632044,9.857282,5.520522,-4.388362,4991,538,9.276951673,3783,1062,146,185,150,203,20.448648,7.08,0.7192118,217,126,190,8.857142,10.095238,9.168421,1922,1272,1742,71,69,70,46,64,34,51,84,48,0.7605634,19.753624,20.642857,21.195652,7.40625,6.6764708,6.882353,0.21428572,1.5416666,54,1363,1445,975,474,227,351,18,74
2010,00-0022864,L.McCown,21,-3.152,-0.15,0,0,0,0,0,0,7,4,8,-2.6402385,1.2417178,-1.2948489,-0.37717694,0.31042945,-0.16185611,9,0,10,-1.6126722,0,-1.0806975,-0.17918581,0,-0.108069755,5,3,4,0,2,0,2,3,0,-0.46769905,-1.3715808,-1.2686577,0,0.48313537,0,0.75858253,-0.8271498,0,-0.09353981,-0.4571936,-0.31716442,0,0.24156769,0,0.37929127,-0.2757166,0,19,30.921127,1.6274277,7,4,8,-9.061087,19.059217,2.2639832,9,0,10,10.390894,0,-6.259691,5,3,4,0,2,0,2,3,0,-14.517102,-1.0033678,-15.104376,0,31.619087,0,6.4993477,30.232458,0,190,19,10,147,31,12,7,4,8,21,7.75,1.5,9,0,10,10.555555,0,9.5,95,0,95,5,3,4,0,2,0,2,3,0,1,24.333334,18.5,0,7,0,8.5,2.3333333,0,5,73,74,0,14,0,17,7,0
2010,00-0022924,B.Roethlisberger,445,90.515,0.203,-1.536,-47.621,31,-4.749443,-37.995544,8,146,100,134,83.444824,9.839302,27.031908,0.5715399,0.09839302,0.20173065,127,109,144,52.748283,44.277927,23.28982,0.4153408,0.4062195,0.16173486,59,54,47,45,29,40,31,51,24,12.167207,15.028877,31.467064,36.948883,14.461405,-0.71584105,-3.9062626,6.819815,8.044888,0.20622385,0.27831253,0.669512,0.8210863,0.49866912,-0.017896026,-0.12600847,0.13372187,0.33520365,378,1375.2461,3.6382172,145,100,133,4.025364,-2.6596777,7.9513993,126,109,143,10.414187,0.6378864,-0.04525218,59,53,47,45,29,40,31,50,24,7.8737354,-2.7785842,13.519624,2.1226764,6.1648245,-3.024781,-10.443756,9.959707,3.9583504,3660,380,9.631578947,2932,724,4,146,100,134,20.082191,7.24,0.029850746,126,109,143,9.666667,10.201835,9.216784,1218,1112,1318,59,54,47,45,29,40,31,51,24,0.10169491,20.351852,22.276596,17.466667,7.3103447,7.175,7.2580647,-0.8039216,1.625,6,1099,1047,786,212,287,225,-41,39
2010,00-0022942,P.Rivers,610,154.607,0.253,-1.77,-67.265,38,-3.6470532,-72.94106,20,196,109,234,129.62616,33.653534,54.73225,0.66135794,0.308748,0.2338985,193,149,196,32.197716,87.191414,99.359146,0.16682754,0.5851773,0.5069344,95,72,66,58,39,41,29,88,50,15.734026,77.56728,14.235592,37.823288,-2.30557,29.901262,6.0578403,20.267693,19.466862,0.16562133,1.0773234,0.21569079,0.65212566,-0.059117176,0.72929907,0.20889105,0.23031469,0.38933724,527,3199.4812,6.0711217,192,106,229,9.239784,1.659938,5.4562855,190,148,189,1.499482,10.301462,7.354303,92,70,64,58,38,41,27,88,49,0.024314154,19.547558,0.7441077,6.1739054,-9.5867,12.703679,0.71841574,6.83606,13.177125,4605,539,8.543599258,3848,713,44,196,109,234,19.632652,6.5412846,0.18803419,190,148,189,7.531579,10.0472975,8.5026455,1431,1487,1607,95,72,66,58,39,41,29,88,50,-0.4526316,20.930555,18.40909,19.413794,7.025641,6.195122,6.37931,-0.22727273,2.14,-43,1507,1215,1126,274,254,185,-20,107
2010,00-0023176,J.Cribbs,3,1.376,0.459,0,0,0,0,0,0,1,0,2,-0.38643643,0,1.7626879,-0.38643643,0,0.88134396,1,1,1,1.1014882,-0.38643643,0.6611996,1.1014882,-0.38643643,0.6611996,1,0,0,1,0,0,0,1,0,0.6611996,0,0,-0.38643643,0,0,0,1.1014882,0,0.6611996,0,0,-0.38643643,0,0,0,1.1014882,0,3,32.129112,10.709704,1,0,2,-37.783127,0,34.95612,1,1,1,35.943527,-37.783127,33.96871,1,0,0,1,0,0,0,1,0,33.96871,0,0,-37.783127,0,0,0,35.943527,0,25,3,8.333333333,22,0,3,1,0,2,22,0,1.5,1,1,1,0,22,3,0,22,3,1,0,0,1,0,0,0,1,0,3,0,0,22,0,0,0,0,0,3,0,0,22,0,0,0,0,0
2010,00-0023436,A.Smith,385,-6.937,-0.018,-1.751,-43.782,25,-4.3543797,-56.606934,13,87,88,163,29.616854,17.97773,-21.861862,0.3404236,0.20429239,-0.13412185,115,57,164,-15.642131,41.444645,-0.12892264,-0.13601853,0.72709906,-0.000786114,85,38,24,24,25,21,41,66,12,-4.3546467,1.08317,3.830996,24.713501,-2.6597946,17.425026,3.142553,-16.813332,-0.6938819,-0.05123114,0.028504476,0.15962483,1.0297292,-0.10639178,0.8297631,0.07664764,-0.25474745,-0.057823494,331,-714.4274,-2.158391,85,85,161,-2.916575,4.3941064,-5.2175007,112,57,162,-8.1139765,8.729284,-1.8717976,84,37,24,24,23,21,41,65,12,2.087562,-10.1332,-0.19621325,5.4886928,2.7433932,19.717096,-2.5282452,-14.879297,-4.018205,2551,338,7.547337278,1873,603,75,87,88,163,21.528736,6.8522725,0.4601227,112,57,162,6.205357,12.578947,6.6358023,695,717,1075,85,38,24,24,25,21,41,66,12,0.2,21.263159,21.083334,22.541666,7.12,6.904762,6.707317,0.4090909,2.5833333,17,808,506,541,178,145,275,27,31
2010,00-0023437,R.Brown,2,-1.199,-0.6,0,0,0,0,0,0,1,0,1,-0.48180765,0,-0.71731675,-0.48180765,0,-0.71731675,0,0,2,0,0,-1.1991243,0,0,-0.59956217,1,1,0,0,0,0,0,0,0,-0.71731675,-0.48180765,0,0,0,0,0,0,0,-0.71731675,-0.48180765,0,0,0,0,0,0,0,2,-107.77359,-53.886795,1,0,1,-31.12222,0,-76.651375,0,0,2,0,0,-53.886795,1,1,0,0,0,0,0,0,0,-76.651375,-31.12222,0,0,0,0,0,0,0,37,2,18.5,36,0,1,1,0,1,36,0,1,0,0,2,0,0,18.5,0,0,37,1,1,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0
2010,00-0023459,A.Rodgers,565,120.38,0.213,-1.53,-47.445,31,-3.3229175,-53.16668,16,164,128,181,85.518974,43.522488,13.945068,0.52145714,0.34001943,0.07704458,159,102,212,35.47501,45.731415,61.780106,0.22311327,0.4483472,0.2914156,91,63,55,46,45,25,58,59,31,17.581612,24.659515,24.340965,36.518494,13.233401,10.750108,19.538977,-2.0993571,-1.5371861,0.19320452,0.39142087,0.442563,0.7938803,0.29407558,0.4300043,0.3368789,-0.035582323,-0.04958665,464,2737.7769,5.900381,162,125,177,3.4610224,7.5511966,6.967185,156,102,206,8.093043,-1.725072,8.015629,88,62,54,46,44,25,56,58,31,10.850987,1.3174065,5.026829,4.512122,15.61051,-14.304649,10.975953,5.244889,-0.8354433,4411,473,9.325581395,3449,876,86,164,128,181,21.030487,6.84375,0.47513813,156,102,206,9.339744,10.862745,8.572816,1457,1108,1766,91,63,55,46,45,25,58,59,31,0.31868133,22.015873,21.072727,19.630434,6.7777777,7.12,6.775862,0.5084746,0.87096775,29,1387,1159,903,305,178,393,30,27
2010,00-0023460,J.Campbell,418,22.379,0.054,-1.291,-42.59,33,-3.8918808,-42.810688,11,87,90,149,17.031845,10.6180525,21.690722,0.19576834,0.117978364,0.14557531,139,63,124,19.811913,17.753078,11.775628,0.14253174,0.2817949,0.09496474,70,21,42,24,43,14,33,54,25,17.619503,1.4325106,8.679054,6.9202805,6.6464515,11.247985,-7.2763844,4.4864078,-0.41518748,0.2517072,0.06821479,0.20664415,0.288345,0.15456864,0.8034275,-0.22049649,0.083081625,-0.016607499,324,-44.949497,-0.13873301,87,90,147,-3.1392071,-2.6468818,3.1726594,139,63,122,-0.9407856,4.745609,-1.7471611,68,21,42,24,43,14,33,54,25,2.5896282,-1.9799448,-5.622641,0.19244766,-3.4251156,18.337866,-10.53544,4.6789207,1.5049798,2792,326,8.564417178,2023,669,100,87,90,149,23.252874,7.4333334,0.67114097,139,63,122,9.762589,9.666667,6.7540984,1357,609,824,70,21,42,24,43,14,33,54,25,0.6857143,24.952381,23.595238,21.166666,7.4651165,6.714286,7.6969695,0.8333333,0.28,48,524,991,508,321,94,254,45,7
2010,00-0023541,K.Orton,571,37.613,0.066,-1.493,-50.749,34,-4.7229023,-61.397728,13,178,129,188,88.87471,23.034214,-33.309658,0.49929613,0.1785598,-0.17717904,208,87,199,27.213602,28.885693,21.868023,0.13083462,0.33201945,0.10988956,75,70,73,35,54,20,54,81,32,-17.779158,29.950346,28.552328,30.372038,5.0288286,7.676599,9.696836,-6.3675547,-9.162944,-0.23705544,0.42786208,0.3911278,0.8677725,0.09312645,0.38382995,0.17957105,-0.07861178,-0.286342,494,-933.22156,-1.8891125,178,128,188,1.4397523,-1.8643911,-5.0577416,208,87,199,-2.2165253,0.42435077,-2.5583055,75,70,73,35,54,20,54,81,32,-8.688763,0.40924242,-0.11827145,6.750365,-6.8459225,0.8565155,2.1093972,-1.0212795,-6.76483,4545,495,9.181818182,3663,853,29,178,129,188,20.578651,6.612403,0.15425532,208,87,199,9,11.08046,8.552764,1872,964,1702,75,70,73,35,54,20,54,81,32,-0.37333333,19.757143,20.69863,21.971428,6.962963,6.15,6.4259257,-0.18518518,2.25,-28,1383,1511,769,376,123,347,-15,72
2010,00-0023544,M.Barber,1,-0.423,-0.423,0,0,0,0,0,0,1,0,0,-0.42348906,0,0,-0.42348906,0,0,0,0,1,0,0,-0.42348906,0,0,-0.42348906,0,1,0,0,0,0,0,0,0,0,-0.42348906,0,0,0,0,0,0,0,0,-0.42348906,0,0,0,0,0,0,0,1,-34.873398,-34.873398,1,0,0,-34.873398,0,0,0,0,1,0,0,-34.873398,0,1,0,0,0,0,0,0,0,0,-34.873398,0,0,0,0,0,0,0,12,1,12,12,0,0,1,0,0,12,0,0,0,0,1,0,0,12,0,0,12,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
2010,00-0023645,D.Anderson,368,-51.253,-0.139,-1.5,-37.511,25,-4.1968694,-54.559303,13,130,90,106,14.932078,-11.427414,-26.328152,0.114862144,-0.12697126,-0.24837878,117,68,141,-36.339626,10.060622,3.4555166,-0.3105951,0.14795032,0.02450721,51,49,47,34,36,13,41,34,21,-1.7230997,9.032717,-12.54736,18.446722,-4.933096,-2.6402183,-3.8541002,-18.85917,-5.745881,-0.033786267,0.18434116,-0.26696512,0.5425506,-0.13703044,-0.20309371,-0.09400245,-0.5546815,-0.2736134,321,-2621.1814,-8.165674,129,87,105,-6.239139,-9.1439905,-9.721956,113,68,140,-12.662135,-2.5454412,-7.2662163,51,49,46,34,34,13,40,33,21,-9.223255,-2.5922458,-15.668264,1.2620971,-7.235145,-9.974462,-10.496605,-14.063216,-4.1111093,3234,326,9.920245399,2516,618,100,130,90,106,19.353846,6.866667,0.9433962,113,68,140,9.9646015,11.823529,9.042857,1126,804,1266,51,49,47,34,36,13,41,34,21,0.7647059,19.367348,18.829786,20.058823,6.8055553,6.769231,6.9512196,0.7941176,1.6190476,39,949,885,682,245,88,285,27,34
